0	-0
0.0005	61.0023
0.001	114.174
0.0015	138.967
0.002	142.11
0.0025	144.261
0.003	145.865
0.0035	147.175
0.004	148.258
0.0045	149.227
0.005	150.123
0.0055	150.956
0.006	151.737
0.0065	152.467
0.007	153.148
0.0075	153.781
0.008	154.374
0.0085	154.928
0.009	155.447
0.0095	155.924
0.01	156.35
0.0105	156.738
0.011	157.085
0.0115	157.399
0.012	157.671
0.0125	157.555
0.013	156.986
0.0135	154.956
0.014	150.855
0.0145	144.505
0.015	137.828
0.0155	131.477
0.016	126.129
0.0165	121.342
0.017	116.902
0.0175	112.616
0.018	108.421
0.0185	104.329
0.019	100.315
0.0195	96.3999
0.02	92.3588
0.0205	88.1786
0.021	83.7015
0.0215	78.891
0.022	73.7372
0.0225	68.2216
0.023	62.7981
0.0235	57.4625
0.024	52.8379
0.0245	48.7047
0.025	44.9601
0.0255	41.4913
0.026	37.8858
0.0265	33.8189
0.027	29.9271
0.0275	26.2195
0.028	22.9251
0.0285	19.8888
0.029	17.1259
0.0295	14.0681
0.03	10.5772
0.0305	6.66386
0.031	3.17352
0.0315	1.08713
0.032	0.139603
0.0325	2.44213E-007
0.033	-1.49012E-007
0.0335	2.52492E-007
0.034	2.52492E-007
0.0345	2.52492E-007
0.035	2.52492E-007
0.0355	2.52492E-007
0.036	2.52492E-007
0.0365	2.52492E-007
0.037	2.52492E-007
0.0375	2.52492E-007
0.038	2.52492E-007
0.0385	2.52492E-007
0.039	2.52492E-007
0.0395	2.52492E-007
0.04	2.52492E-007
0.0405	2.52492E-007
0.041	2.52492E-007
0.0415	2.52492E-007
0.042	2.52492E-007
0.0425	2.52492E-007
0.043	2.52492E-007
0.0435	2.52492E-007
0.044	2.52492E-007
0.0445	2.52492E-007
0.045	2.52492E-007
0.0455	2.52492E-007
0.046	2.52492E-007
0.0465	2.52492E-007
0.047	2.52492E-007
0.0475	2.52492E-007
0.048	2.52492E-007
0.0485	2.52492E-007
0.049	2.52492E-007
0.0495	2.52492E-007
0.05	2.52492E-007
0.0505	2.52492E-007
0.051	2.52492E-007
0.0515	2.52492E-007
0.052	2.52492E-007
0.0525	2.52492E-007
0.053	2.52492E-007
0.0535	2.52492E-007
0.054	2.52492E-007
0.0545	2.52492E-007
0.055	2.52492E-007
0.0555	2.52492E-007
0.056	2.52492E-007
0.0565	2.52492E-007
0.057	2.52492E-007
0.0575	2.52492E-007
0.058	2.52492E-007
0.0585	2.52492E-007
0.059	2.52492E-007
0.0595	2.52492E-007
0.06	2.52492E-007
0.0605	2.52492E-007
0.061	2.52492E-007
0.0615	2.52492E-007
0.062	2.52492E-007
0.0625	2.52492E-007
0.063	2.52492E-007
0.0635	2.52492E-007
0.064	2.52492E-007
0.0645	2.52492E-007
0.065	2.52492E-007
0.0655	2.52492E-007
0.066	2.52492E-007
0.0665	2.52492E-007
0.067	2.52492E-007
0.0675	2.52492E-007
0.068	2.52492E-007
0.0685	2.52492E-007
0.069	2.52492E-007
0.0695	2.52492E-007
0.07	2.52492E-007
0.0705	2.52492E-007
0.071	2.52492E-007
0.0715	2.52492E-007
0.072	2.52492E-007
0.0725	2.52492E-007
0.073	2.52492E-007
0.0735	2.52492E-007
0.074	2.52492E-007
0.0745	2.52492E-007
0.075	2.52492E-007
0.0755	2.52492E-007
0.076	2.52492E-007
0.0765	2.52492E-007
0.077	2.52492E-007
0.0775	2.52492E-007
0.078	2.52492E-007
0.0785	2.52492E-007
0.079	2.52492E-007
0.0795	2.52492E-007
0.08	2.52492E-007
0.0805	2.52492E-007
0.081	2.52492E-007
0.0815	2.52492E-007
0.082	2.52492E-007
0.0825	2.52492E-007
0.083	2.52492E-007
0.0835	2.52492E-007
0.084	2.52492E-007
0.0845	2.52492E-007
0.085	2.52492E-007
0.0855	2.52492E-007
0.086	2.52492E-007
0.0865	2.52492E-007
0.087	2.52492E-007
0.0875	2.52492E-007
0.088	2.52492E-007
0.0885	2.52492E-007
0.089	2.52492E-007
0.0895	2.52492E-007
0.09	2.52492E-007
0.0905	2.52492E-007
0.0910001	2.52492E-007
0.0915	2.52492E-007
0.092	2.52492E-007
0.0925	2.52492E-007
0.093	2.52492E-007
0.0935	2.52492E-007
0.094	2.52492E-007
0.0945	2.52492E-007
0.095	2.52492E-007
0.0955	2.52492E-007
0.096	2.52492E-007
0.0965	2.52492E-007
0.097	2.52492E-007
0.0975	2.52492E-007
0.098	2.52492E-007
0.0985	2.52492E-007
0.0989999	2.52492E-007
0.0995	2.52492E-007
0.1	2.52492E-007
